,ts_code,name,classify,list_date,delist_date
5333,DXC,,EQT,19640122,
5334,DXCM,,EQT,20050412,
5335,DXF,敦信金融,ADR,20101123,
5336,DXIEF,,EQT,20011026,
5337,DXLG,,EQT,19870602,
5338,DXPE,,EQT,19841220,
5339,DXPRB,,EQT,20190912,
5340,DXPRC,,EQT,20200214,
5341,DXR,,EQT,19830725,
5342,DXSPF,,EQT,20140113,
5343,DXYN,,EQT,19861125,
5344,DY,,EQT,19840531,
5345,DYAI,,EQT,20010807,
5346,DYFSF,,EQT,20140113,
5347,DYLLF,,EQT,20140113,
5348,DYMDF,,EQT,20200124,
5349,DYMEF,,EQT,19600101,
5350,DYNA,,EQT,20120126,
5351,DYNE,,EQT,19921229,
5352,DYNR,,EQT,20000412,
5353,DYNT,,EQT,19831116,
5354,DYRFF,,EQT,20040427,
5355,DYSL,,EQT,19750106,
5356,DYXC,,EQT,19811127,
5357,DZSI,,EQT,20010516,
5358,E,,ADR,19951101,
5359,EA,电子艺界,EQT,19890920,
5360,EAATF,,EQT,20140113,
5361,EABPF,,EQT,20180105,
5362,EACC,,EQT,20000605,
5363,EACO,,EQT,19860414,
5364,EACR,,EQT,20120109,
5365,EACTF,,EQT,20181002,
5366,EADSF,,EQT,20140113,
5367,EADSY,,ADR,20061027,
5368,EAF,,EQT,20180419,
5369,EAHGF,,EQT,20170731,
5370,EAIAF,,EQT,20140113,
5371,EAIGF,,EQT,20191202,
5372,EAIN,,EQT,20001207,
5373,EANRF,,EQT,19600101,
5374,EAPH,,EQT,19990722,
5375,EARI,,EQT,20060912,
5376,EARN,,EQT,20130501,
5377,EARS,,EQT,20140806,
5378,EASB,,EQT,20120828,
5379,EAST,东方安防,EQT,20140416,
5380,EAT,,EQT,19840106,
5381,EATR,,EQT,19970507,
5382,EAUI,,EQT,20040322,
5383,EAWD,,EQT,19990723,
5384,EB,,EQT,20180920,
5385,EBAY,eBay,EQT,19980924,
5386,EBCOF,,EQT,20140113,
5387,EBCOY,,ADR,19740319,
5388,EBDC,,EQT,20100929,
5389,EBF,,EQT,19690120,
5390,EBIX,,EQT,19870701,
5391,EBKDY,,ADR,20010221,
5392,EBKOF,,EQT,20140113,
5393,EBML,,EQT,20141009,
5394,EBMT,,EQT,20000405,
5395,EBODF,,EQT,19961213,
5396,EBOSY,,ADR,20170511,
5397,EBR,,ADR,19950119,
5398,EBR.B,,ADR,19941229,
5399,EBRPF,,EQT,20140113,
5400,EBRPY,,ADR,20081125,
5401,EBS,,EQT,20061115,
5402,EBSB,,EQT,20071002,
5403,EBSH,,EQT,20010109,
5404,EBTC,,EQT,20040324,
5405,EBYH,,EQT,20011231,
5406,EC,,ADR,20080916,
5407,ECAOF,,EQT,20120326,
5408,ECCE,,EQT,20051209,
5409,ECCI,,EQT,20010112,
5410,ECDD,,EQT,19891207,
5411,ECDPD,,EQT,20060419,
5412,ECEZ,,EQT,20120308,
5413,ECGI,,EQT,20071109,
5414,ECGP,,EQT,19831222,
5415,ECGR,,EQT,19990401,
5416,ECGS,,EQT,19991123,
5417,ECHO,,EQT,20091002,
5418,ECIA,,EQT,20101014,
5419,ECIFF,,EQT,20140113,
5420,ECIFY,,ADR,20081021,
5421,ECIGQ,,EQT,20130530,
5422,ECKTF,,EQT,20190731,
5423,ECL,,EQT,19721214,
5424,ECMH,,EQT,19990811,
5425,ECMLF,,EQT,19600101,
5426,ECMT,,EQT,19961210,
5427,ECMXF,,EQT,20171120,
5428,ECNCF,,EQT,20161031,
5429,ECNRF,,EQT,20120111,
5430,ECOCF,,EQT,20190802,
5431,ECOGF,,EQT,20131101,
5432,ECOL,,EQT,19840509,
5433,ECOM,畅路销,EQT,20130523,
5434,ECOP,,EQT,19940210,
5435,ECOR,,EQT,20180622,
5436,ECORF,,EQT,20151210,
5437,ECOS,,EQT,20120724,
5438,ECOX,,EQT,20111121,
5439,ECPG,,EQT,19990709,
5440,ECPL,,EQT,20060803,
5441,ECPN,,EQT,20000821,
5442,ECRD,,EQT,20150910,
5443,ECRFF,,EQT,20140113,
5444,ECRO,,EQT,20050210,
5445,ECRP,,EQT,20190905,
5446,ECRTF,,EQT,19600101,
5447,ECSIF,,EQT,20140113,
5448,ECSL,,EQT,20000323,
5449,ECSNF,,EQT,20110907,
5450,ECT,,EQT,20120628,
5451,ECTE,,EQT,19971111,
5452,ECTXF,,EQT,20200527,
5453,ECUI,,EQT,20000420,
5454,ECXJ,,EQT,20040604,
5455,ED,,EQT,19620702,
5456,EDAP,,ADR,19970801,
5457,EDCFF,,EQT,20140113,
5458,EDDRF,,EQT,20171102,
5459,EDESY,,ADR,20081205,
5460,EDEYF,,EQT,20140113,
5461,EDHD,,EQT,20000107,
5462,EDIT,,EQT,20160203,
5463,EDMCQ,,EQT,20091002,
5464,EDN,,ADR,20070424,
5465,EDNMF,,EQT,20101215,
5466,EDNMY,,ADR,20141118,
5467,EDNT,,EQT,20180503,
5468,EDPFY,,ADR,19970617,
5469,EDRSF,,EQT,19800718,
5470,EDRVF,,EQT,20120123,
5471,EDRVY,,ADR,20130925,
5472,EDRWY,,ADR,20080219,
5473,EDRY,,EQT,20180531,
5474,EDSA,,EQT,20141021,
5475,EDSFF,,EQT,20071130,
5476,EDTA,,EQT,19951122,
5477,EDTXF,,EQT,19600101,
5478,EDU,新东方,ADR,20060824,
5479,EDUC,,EQT,19721214,
5480,EDVMF,,EQT,19600101,
5481,EDVR,,EQT,20180613,
5482,EDWZF,,EQT,20101103,
5483,EDXC,,EQT,20050708,
5484,EDYYF,,EQT,20161229,
5485,EDZR,,EQT,20170626,
5486,EE,,EQT,19960216,
5487,EEFT,,EQT,19970303,
5488,EEGI,,EQT,20010531,
5489,EEGUF,,EQT,20120711,
5490,EEKAF,,EQT,20140113,
5491,EEMMF,,EQT,20170727,
5492,EENC,,EQT,20010830,
5493,EENEF,,EQT,20140113,
5494,EENEY,,ADR,20101109,
5495,EENNF,,EQT,20190213,
5496,EENR,,EQT,20111004,
5497,EENXD,,EQT,20070510,
5498,EERGF,,EQT,20191210,
5499,EESE,,EQT,20110621,
5500,EESH,,EQT,20020513,
5501,EESI,,EQT,20120724,
5502,EESO,,EQT,19831215,
5503,EEVVF,,EQT,20180802,
5504,EEX,,EQT,20170428,
5505,EEYMF,,EQT,20160901,
5506,EEYUF,,EQT,20140113,
5507,EFBI,,EQT,20170721,
5508,EFC,,EQT,20101009,
5509,EFCPRA,,EQT,20191017,
5510,EFGIF,,EQT,20140113,
5511,EFGSF,,EQT,20170929,
5512,EFGSY,,ADR,20081013,
5513,EFGXY,,ADR,20090805,
5514,EFGZF,,GDR,20040209,
5515,EFIN,,EQT,20030724,
5516,EFIR,,EQT,20120731,
5517,EFLI,,EQT,19960814,
5518,EFLN,,EQT,20010109,
5519,EFLS,,EQT,20081222,
5520,EFLT,,EQT,20130716,
5521,EFLVF,,EQT,19600101,
5522,EFOI,,EQT,20130116,
5523,EFOR,,EQT,20150901,
5524,EFOT,,EQT,20051007,
5525,EFRGF,,EQT,20170410,
5526,EFRMF,,EQT,20140912,
5527,EFRTF,,EQT,20140917,
5528,EFSC,,EQT,20010619,
5529,EFSG,,EQT,19981120,
5530,EFSH,,EQT,20180509,
5531,EFSI,,EQT,20120828,
5532,EFTI,,EQT,20000606,
5533,EFX,,EQT,19710511,
5534,EGAN,,EQT,19990923,
5535,EGBB,,EQT,20160111,
5536,EGBN,,EQT,19980731,
5537,EGDD,,EQT,20030704,
5538,EGDFF,,EQT,20140113,
5539,EGDW,,EQT,20140122,
5540,EGFEF,,EQT,20140505,
5541,EGFEY,,ADR,20081022,
5542,EGFHF,,EQT,20101220,
5543,EGHSF,,EQT,20140113,
5544,EGHT,,EQT,19970702,
5545,EGIEY,,ADR,20010109,
5546,EGIL,,EQT,19901003,
5547,EGINF,,EQT,20190607,
5548,EGKLF,,EQT,20140113,
5549,EGLE,,EQT,20141017,
5550,EGLPF,,EQT,20200320,
5551,EGMCF,,EQT,20140113,
5552,EGO,,EQT,20030123,
5553,EGOC,,EQT,20051003,
5554,EGOV,,EQT,19990715,
5555,EGP,,EQT,19730117,
5556,EGPLF,,EQT,20140113,
5557,EGRAF,,EQT,20140113,
5558,EGRAY,,ADR,20110518,
5559,EGRGF,,EQT,20160315,
5560,EGRN,,EQT,20120809,
5561,EGRNF,,EQT,20100506,
5562,EGRNY,,ADR,20150330,
5563,EGRX,,EQT,20140212,
5564,EGTIF,,EQT,20200522,
5565,EGTK,,EQT,20051101,
5566,EGTYF,,EQT,20140113,
5567,EGXP,,EQT,19800924,
5568,EGY,,EQT,19930129,
5569,EGYF,,EQT,19910924,
5570,EH,亿航,ADR,20191212,
5571,EHC,,EQT,19860924,
5572,EHGRF,,EQT,20110824,
5573,EHMEF,,EQT,19600101,
5574,EHOS,,EQT,20130703,
5575,EHSI,,EQT,19971205,
5576,EHT,,EQT,20160526,
5577,EHTH,,EQT,20061013,
5578,EHVVF,,EQT,20161216,
5579,EHYD,,EQT,19990204,
5580,EICAF,,EQT,20200505,
5581,EIDX,,EQT,20180620,
5582,EIDXY,,GDR,19600101,
5583,EIFZF,,EQT,19600101,
5584,EIG,,EQT,20070130,
5585,EIGH,,EQT,20070809,
5586,EIGI,,EQT,20131025,
5587,EIGR,,EQT,20140130,
5588,EIHC,,EQT,20061218,
5589,EIHDF,,EQT,20050919,
5590,EINF,,EQT,19870604,
5591,EIPAF,,EQT,20140113,
5592,EIPC,,EQT,20060912,
5593,EIX,,EQT,19620702,
5594,EJPRF,,EQT,19921026,
5595,EJPRY,,ADR,20080429,
5596,EJTTF,,EQT,20120615,
5597,EKCS,,EQT,20030716,
5598,EKDHF,,EQT,20141117,
5599,EKGGF,,EQT,20140113,
5600,EKGRU,,EQT,20190523,
5601,EKKH,,EQT,20070215,
5602,EKNL,,EQT,19970317,
5603,EKONF,,EQT,20140113,
5604,EKPTF,,EQT,20140113,
5605,EKSO,,EQT,20140116,
5606,EKTAF,,EQT,20030624,
5607,EKTAY,,EQT,20081208,
5608,EKWX,,EQT,19960314,
5609,EL,雅诗兰黛,EQT,19951107,
5610,ELA,,EQT,19860205,
5611,ELALF,,EQT,20140113,
5612,ELAMF,,EQT,19960320,
5613,ELAN,,EQT,20180920,
5614,ELAT,,EQT,20200129,
5615,ELBSF,,EQT,20170531,
5616,ELCGF,,EQT,20140113,
5617,ELCI,,EQT,19981001,
5618,ELCO,,EQT,19951214,
5619,ELCPF,,EQT,20140113,
5620,ELCQ,,EQT,20190814,
5621,ELCR,,EQT,20070607,
5622,ELEAF,,EQT,20170111,
5623,ELED,,EQT,19960611,
5624,ELEEF,,EQT,20120424,
5625,ELEZF,,EQT,20140113,
5626,ELEZY,,ADR,20130807,
5627,ELF,,EQT,20160922,
5628,ELFIF,,EQT,20140113,
5629,ELGL,,EQT,19901217,
5630,ELGT,,EQT,19860408,
5631,ELGX,,EQT,19960620,
5632,ELIAF,,EQT,20140822,
5633,ELIO,,EQT,20160224,
5634,ELIXF,,EQT,20171214,
5635,ELKEF,,EQT,20190513,
5636,ELKMF,,EQT,20101219,
5637,ELLH,,EQT,20180615,
5638,ELLKF,,EQT,20161215,
5639,ELLKY,,ADR,20190828,
5640,ELLMF,,EQT,20161221,
5641,ELLO,,EQT,19951006,
5642,ELLXF,,EQT,20180605,
5643,ELMA,,EQT,20120801,
5644,ELMD,,EQT,20100814,
5645,ELMFF,,EQT,20190306,
5646,ELMTY,,ADR,20130927,
5647,ELMUF,,EQT,20140113,
5648,ELMUY,,EQT,20111003,
5649,ELNOF,,EQT,20050419,
5650,ELNX,,EQT,19880509,
5651,ELOHF,,EQT,20151103,
5652,ELOKY,,EQT,20171221,
5653,ELOX,,EQT,19971113,
5654,ELP,,ADR,19970220,
5655,ELPQF,,EQT,20140113,
5656,ELPVY,,EQT,20010109,
5657,ELRA,,EQT,20130205,
5658,ELRE,,EQT,20090206,
5659,ELRFF,,EQT,19600101,
5660,ELRN,,EQT,20131023,
5661,ELRNF,,EQT,19820319,
5662,ELROF,,EQT,20150326,
5663,ELRRF,,EQT,20140113,
5664,ELS,,EQT,19930225,
5665,ELSE,,EQT,19810209,
5666,ELSSF,,EQT,20160505,
5667,ELST,,EQT,19901004,
5668,ELTK,,EQT,19970122,
5669,ELTLF,,EQT,20100425,
5670,ELTP,,EQT,19980723,
5671,ELTZ,,EQT,20150424,
5672,ELUXF,,EQT,20030624,
5673,ELUXY,,ADR,19860211,
5674,ELVAF,,EQT,20131129,
5675,ELVAY,,ADR,20140204,
5676,ELVG,,EQT,20191213,
5677,ELVT,,EQT,20170406,
5678,ELXMF,,EQT,20140113,
5679,ELXMY,,ADR,20190227,
5680,ELXPF,,EQT,20040630,
5681,ELY,,EQT,19920228,
5682,ELYGF,,EQT,20140113,
5683,EMAN,,EQT,20100518,
5684,EMBA,,EQT,19750106,
5685,EMBI,,EQT,20141126,
5686,EMBR,,EQT,20010109,
5687,EMBT,,EQT,20151021,
5688,EMBVF,,EQT,20140113,
5689,EMBYF,,EQT,20140113,
5690,EMCF,,EQT,19961220,
5691,EMCHF,,EQT,20160630,
5692,EMDF,,EQT,20000501,
5693,EME,,EQT,19950110,
5694,EMEPF,,EQT,20090204,
5695,EMEXF,,EQT,20130319,
5696,EMFGF,,EQT,20170419,
5697,EMGC,,EQT,20110208,
5698,EMGE,,EQT,20071130,
5699,EMHI,,EQT,20021220,
5700,EMHTF,,EQT,20150102,
5701,EMINF,,EQT,20120905,
5702,EMIS,,EQT,19890209,
5703,EMITF,,EQT,19961127,
5704,EMKR,,EQT,19970306,
5705,EML,,EQT,20120524,
5706,EMLAF,,EQT,20140113,
5707,EMLL,,EQT,20100302,
5708,EMMA,,EQT,19901002,
5709,EMMAW,,EQT,20190809,
5710,EMMD,,EQT,20161103,
5711,EMMRF,,EQT,20160725,
5712,EMMS,,EQT,19940223,
5713,EMN,,EQT,19931214,
5714,EMNC,,EQT,19980129,
5715,EMNSF,,EQT,20140113,
5716,EMOC,,EQT,20060217,
5717,EMOR,,EQT,19981211,
5718,EMPK,,EQT,20120801,
5719,EMPM,,EQT,20110816,
5720,EMPO,,EQT,20110719,
5721,EMPR,,EQT,19921221,
5722,EMPS,,EQT,19970509,
5723,EMQU,,EQT,20030115,
5724,EMR,,EQT,19620702,
5725,EMRAF,,EQT,20140113,
5726,EMRH,,EQT,19911029,
5727,EMRN,,EQT,20120724,
5728,EMRRF,,EQT,20110329,
5729,EMSHF,,EQT,20140113,
5730,EMSNF,,EQT,20200128,
5731,EMX,,EQT,19600101,
5732,EMYB,,EQT,20100806,
5733,EMYIF,,EQT,20140113,
5734,EMYSF,,EQT,20101104,
5735,ENAB,,EQT,20040818,
5736,ENAFF,,EQT,20010109,
5737,ENAKF,,EQT,20140113,
5738,ENB,,EQT,19760628,
5739,ENBL,,EQT,20140411,
5740,ENBP,,EQT,20130306,
5741,ENCB,,EQT,20100519,
5742,ENCC,,EQT,20000301,
5743,ENCR,,EQT,20130129,
5744,ENCS,,EQT,19951002,
5745,ENCTF,,EQT,19600101,
5746,ENCUF,,EQT,20110111,
5747,ENCW,,EQT,19961031,
5748,ENDGF,,EQT,19600101,
5749,ENDO,,EQT,19940830,
5750,ENDP,,EQT,20000718,
5751,ENDRF,,EQT,20200616,
5752,ENDTF,,EQT,19600101,
5753,ENDV,,EQT,20121115,
5754,ENEAY,,ADR,20141118,
5755,ENG,,EQT,19960306,
5756,ENGA,,EQT,20130212,
5757,ENGFF,,EQT,20140113,
5758,ENGGF,,EQT,20140113,
5759,ENGGY,,ADR,20081023,
5760,ENGH,,EQT,20200313,
5761,ENGIY,,ADR,20080722,
5762,ENGMF,,EQT,20191028,
5763,ENGQF,,EQT,20100512,
5764,ENGT,,EQT,20120801,
5765,ENGY,,EQT,20041001,
5766,ENHD,大连础明,EQT,20041029,
5767,ENHT,,EQT,19971121,
5768,ENIA,,ADR,19931018,
5769,ENIC,,ADR,20160421,
5770,ENJPF,,EQT,20190124,
5771,ENKS,,EQT,19950724,
5772,ENLAY,,ADR,20080414,
5773,ENLC,,EQT,20140310,
5774,ENLV,,EQT,20140731,
5775,ENMFF,,EQT,20161223,
5776,ENMHF,,EQT,20140113,
5777,ENMI,,EQT,19920812,
5778,ENOB,,EQT,20150203,
5779,ENPH,,EQT,20120330,
5780,ENPRF,,EQT,20140113,
5781,ENQQF,,EQT,20180306,
5782,ENQUF,,EQT,20101012,
5783,ENR,,EQT,20150612,
5784,ENRFF,,EQT,20110613,
5785,ENRPRA,,EQT,20190116,
5786,ENRT,,EQT,20060630,
5787,ENS,,EQT,20040726,
5788,ENSG,,EQT,20070612,
5789,ENSRF,,EQT,19600101,
5790,ENSV,,EQT,19810331,
5791,ENT,,EQT,20110618,
5792,ENTA,,EQT,20130321,
5793,ENTCF,,EQT,20130927,
5794,ENTG,,EQT,20000608,
5795,ENTI,,EQT,19990601,
5796,ENTOF,,EQT,20190828,
5797,ENTX,,EQT,20180628,
5798,ENV,,EQT,20100729,
5799,ENVA,,EQT,20141030,
5800,ENVS,,EQT,20001011,
5801,ENYNF,,EQT,19970711,
5802,ENZ,,EQT,19800612,
5803,ENZC,,EQT,20080714,
5804,ENZH,,EQT,19901004,
5805,ENZN,,EQT,19840215,
5806,EOCCY,,ADR,19940727,
5807,EOFBF,,EQT,20190802,
5808,EOG,,EQT,19891004,
5809,EOGSF,,EQT,20140113,
5810,EOHDF,,EQT,20130705,
5811,EOLGF,,EQT,20140113,
5812,EOLS,,EQT,20180208,
5813,EONGY,,ADR,19971008,
5814,EOPSF,,EQT,20140113,
5815,EOPSY,,ADR,20110701,
5816,EOPT,,EQT,20081008,
5817,EORBF,,EQT,20140113,
5818,EOSC,,EQT,19971219,
5819,EOSGF,,EQT,20170110,
5820,EOSI,,EQT,19860619,
5821,EOSS,,EQT,20170106,
5822,EOVBF,,EQT,20190416,
5823,EOXFF,,EQT,19600101,
5824,EPAC,,EQT,19870805,
5825,EPAM,,EQT,20120208,
5826,EPAY,,EQT,19990212,
5827,EPAZ,,EQT,20050816,
5828,EPC,,EQT,20000327,
5829,EPCFF,,EQT,20200319,
5830,EPD,,EQT,19980728,
5831,EPEGQ,,EQT,20140117,
5832,EPEO,,EQT,19901004,
5833,EPGC,,EQT,20130708,
5834,EPGG,,EQT,20140718,
5835,EPGNF,,EQT,20140113,
5836,EPGNY,,ADR,20140124,
5837,EPGRQ,,EQT,20100426,
5838,EPIX,,EQT,20150313,
5839,EPKAF,,EQT,20190122,
5840,EPLYF,,EQT,20171219,
5841,EPM,,EQT,19960411,
5842,EPOKF,,EQT,20180814,
5843,EPOKY,,ADR,20180821,
5844,EPOR,,EQT,20020116,
5845,EPORP,,EQT,20141016,
5846,EPR,,EQT,19971118,
5847,EPRA,,EQT,20000511,
5848,EPRJF,,EQT,20130613,
5849,EPRPRC,,EQT,20180319,
5850,EPRPRE,,EQT,20180319,
5851,EPRSQ,,EQT,20051109,
5852,EPRT,,EQT,20180621,
5853,EPSN,,EQT,20140113,
5854,EPTI,,EQT,20170118,
5855,EPWCF,,EQT,20110223,
5856,EPWDF,,EQT,20140113,
5857,EPXY,,EQT,20120724,
5858,EPYFF,,EQT,20150922,
5859,EPZM,,EQT,20130531,
5860,EQ,,EQT,20181012,
5861,EQBBF,,EQT,20191014,
5862,EQBK,,EQT,20151111,
5863,EQBM,,EQT,20040506,
5864,EQC,,EQT,19861217,
5865,EQCPRD,,EQT,20180319,
5866,EQFN,,EQT,20051109,
5867,EQGPF,,EQT,20120321,
5868,EQH,,EQT,20180510,
5869,EQHPRA,,EQT,20191121,
5870,EQIX,易昆尼克,EQT,20000811,
5871,EQKR,,EQT,19850305,
5872,EQLB,,EQT,19970709,
5873,EQMEF,,EQT,20140113,
5874,EQNR,,ADR,20010703,
5875,EQR,,EQT,19930715,
5876,EQT,,EQT,19620702,
5877,EQTD,,EQT,20040706,
5878,EQTE,,EQT,20100427,
5879,EQTL,,EQT,19961015,
5880,EQTRF,,EQT,19600101,
5881,EQTXF,,EQT,20140717,
5882,EQUEY,,ADR,20081219,
5883,EQUI,,EQT,19870204,
5884,EQUR,,EQT,19890428,
5885,EQX,,EQT,20130919,
5886,EQXLF,,EQT,20140113,
5887,EQXWF,,EQT,20181120,
5888,ERAO,,EQT,20010829,
5889,ERBA,,EQT,20000215,
5890,ERBB,,EQT,19960828,
5891,ERDCF,,EQT,20140113,
5892,ERDLF,,EQT,20160621,
5893,ERELY,,ADR,20101217,
5894,EREPF,,EQT,20101218,
5895,ERF,,EQT,19931018,
5896,ERFB,,EQT,19980909,
5897,ERFSF,,EQT,20140113,
5898,ERGN,,EQT,19951214,
5899,ERGO,,EQT,20120801,
5900,ERGTF,,EQT,20120430,
5901,ERGZF,,EQT,20200323,
5902,ERHE,,EQT,20130919,
5903,ERI,,EQT,20140922,
5904,ERIC,爱立信,ADR,19721214,
5905,ERIE,,EQT,19951002,
5906,ERII,,EQT,20080623,
5907,ERILF,,EQT,20131212,
5908,ERINQ,,EQT,19950419,
5909,ERIXF,,EQT,20140113,
5910,ERJ,,ADR,20000720,
5911,ERKH,,EQT,20190710,
5912,ERLFF,,EQT,20050718,
5913,ERMAF,,EQT,20140113,
5914,ERMAY,,ADR,20100813,
5915,ERMG,,EQT,20000630,
5916,EROS,,EQT,20131113,
5917,EROX,,EQT,19930126,
5918,ERPLF,,EQT,20180803,
5919,ERPRF,,EQT,20141217,
5920,ERRCF,,EQT,19600101,
5921,ERRFY,,ADR,20190806,
5922,ERRPF,,EQT,20171023,
5923,ERRSF,,EQT,20170619,
5924,ERTWF,,EQT,20191017,
5925,ERUC,,EQT,19850422,
5926,ERVFF,,EQT,20140113,
5927,ERYP,,ADR,20160705,
5928,ES,,EQT,19670220,
5929,ESALF,,EQT,19740319,
5930,ESALY,,ADR,19850131,
5931,ESBA,,EQT,20131011,
5932,ESBK,,EQT,19860428,
5933,ESBS,,EQT,20120801,
5934,ESCA,,EQT,19721214,
5935,ESDF,,EQT,19950920,
5936,ESE,,EQT,19901001,
5937,ESEA,,EQT,20060227,
5938,ESESQ,,EQT,20031014,
5939,ESFOF,,EQT,20140113,
5940,ESFS,,EQT,20010109,
5941,ESGFF,,EQT,20160627,
5942,ESGI,,EQT,20010222,
5943,ESGR,,EQT,20070131,
5944,ESGRO,,EQT,20181115,
5945,ESGRP,,EQT,20180621,
5946,ESHDF,,EQT,19931207,
5947,ESI,,EQT,20131022,
5948,ESIGF,,EQT,20161108,
5949,ESINQ,,EQT,19941220,
5950,ESIV,,EQT,20060622,
5951,ESKEF,,EQT,20180628,
5952,ESKTF,,EQT,20151120,
5953,ESKYF,,EQT,19600101,
5954,ESLOF,,EQT,20140113,
5955,ESLOY,,ADR,20040507,
5956,ESLP,,EQT,20100921,
5957,ESLT,,EQT,19961127,
5958,ESMC,,EQT,19920911,
5959,ESNC,,EQT,20070611,
5960,ESNNF,,EQT,20160714,
5961,ESNR,,EQT,20040528,
5962,ESNT,,EQT,20131031,
5963,ESOA,,EQT,20060921,
5964,ESOCF,,EQT,20140113,
5965,ESP,,EQT,19620702,
5966,ESPGY,思捷环球,ADR,20081013,
5967,ESPHQ,,EQT,20130919,
5968,ESPIQ,,EQT,20060707,
5969,ESPR,,EQT,20130626,
5970,ESQ,,EQT,20170627,
5971,ESQF,,EQT,20150105,
5972,ESRT,,EQT,20131002,
5973,ESS,,EQT,19940607,
5974,ESSA,,EQT,20070403,
5975,ESSC,,EQT,20200320,
5976,ESSCU,,EQT,20200220,
5977,ESSE,,EQT,19600101,
5978,ESSI,,EQT,20120823,
5979,ESSYY,,ADR,20170621,
5980,ESTA,,EQT,20180719,
5981,ESTC,,EQT,20181005,
5982,ESTE,,EQT,19600101,
5983,ESTRF,,EQT,20151116,
5984,ESVIF,,EQT,19600101,
5985,ESWW,,EQT,19990309,
5986,ESXB,,EQT,20130314,
5987,ESYJY,,ADR,20100409,
5988,ESYL,,EQT,20060829,
5989,ESYYF,,EQT,20200324,
5990,ET,,EQT,20060116,
5991,ETAH,,EQT,20100305,
5992,ETAR,,EQT,20000313,
5993,ETBI,,EQT,20140305,
5994,ETCC,,EQT,19721214,
5995,ETCG,,EQT,20180510,
5996,ETCIA,,EQT,19850905,
5996,ETCIA,,EQT,19850905,
5997,ETCK,,EQT,19750106,
5998,ETCMY,,ADR,20130718,
5999,ETEC,,EQT,19750131,
